año,municipio,geocode,ocupacion,num_casos
2021,San Cristóbal de La Laguna,20210101_38023_D02_S008,Trabajadores cualificados y oficiales/operarios de nivel bajo,250
2021,San Cristóbal de La Laguna,20210101_38023_D02_S009,Directores/gerentes y profesionales/técnicos de nivel medio o alto,125
2021,San Cristóbal de La Laguna,20210101_38023_D02_S009,No consta,23
2021,San Cristóbal de La Laguna,20210101_38023_D02_S009,Ocupaciones elementales,87
2021,San Cristóbal de La Laguna,20210101_38023_D02_S009,Trabajadores cualificados y oficiales/operarios de nivel bajo,357
2021,San Cristóbal de La Laguna,20210101_38023_D02_S010,Directores/gerentes y profesionales/técnicos de nivel medio o alto,181
2021,San Cristóbal de La Laguna,20210101_38023_D02_S010,No consta,30
2021,San Cristóbal de La Laguna,20210101_38023_D02_S010,Ocupaciones elementales,131
2021,San Cristóbal de La Laguna,20210101_38023_D02_S010,Trabajadores cualificados y oficiales/operarios de nivel bajo,516
2021,San Cristóbal de La Laguna,20210101_38023_D02_S011,Directores/gerentes y profesionales/técnicos de nivel medio o alto,270
2021,San Cristóbal de La Laguna,20210101_38023_D02_S011,No consta,29
2021,San Cristóbal de La Laguna,20210101_38023_D02_S011,Ocupaciones elementales,43
2021,San Cristóbal de La Laguna,20210101_38023_D02_S011,Trabajadores cualificados y oficiales/operarios de nivel bajo,203
2021,San Cristóbal de La Laguna,20210101_38023_D02_S012,Directores/gerentes y profesionales/técnicos de nivel medio o alto,319
2021,San Cristóbal de La Laguna,20210101_38023_D02_S012,No consta,12
2021,San Cristóbal de La Laguna,20210101_38023_D02_S012,Ocupaciones elementales,48
2021,San Cristóbal de La Laguna,20210101_38023_D02_S012,Trabajadores cualificados y oficiales/operarios de nivel bajo,331
2021,San Cristóbal de La Laguna,20210101_38023_D02_S013,Directores/gerentes y profesionales/técnicos de nivel medio o alto,188
2021,San Cristóbal de La Laguna,20210101_38023_D02_S013,No consta,19
2021,San Cristóbal de La Laguna,20210101_38023_D02_S013,Ocupaciones elementales,101
2021,San Cristóbal de La Laguna,20210101_38023_D02_S013,Trabajadores cualificados y oficiales/operarios de nivel bajo,421
2021,San Cristóbal de La Laguna,20210101_38023_D02_S014,Directores/gerentes y profesionales/técnicos de nivel medio o alto,150
2021,San Cristóbal de La Laguna,20210101_38023_D02_S014,No consta,20
2021,San Cristóbal de La Laguna,20210101_38023_D02_S014,Ocupaciones elementales,76
2021,San Cristóbal de La Laguna,20210101_38023_D02_S014,Trabajadores cualificados y oficiales/operarios de nivel bajo,343
2021,San Cristóbal de La Laguna,20210101_38023_D02_S015,Directores/gerentes y profesionales/técnicos de nivel medio o alto,114
2021,San Cristóbal de La Laguna,20210101_38023_D02_S015,No consta,24
2021,San Cristóbal de La Laguna,20210101_38023_D02_S015,Ocupaciones elementales,93
2021,San Cristóbal de La Laguna,20210101_38023_D02_S015,Trabajadores cualificados y oficiales/operarios de nivel bajo,312
2021,San Cristóbal de La Laguna,20210101_38023_D02_S016,Directores/gerentes y profesionales/técnicos de nivel medio o alto,655
2021,San Cristóbal de La Laguna,20210101_38023_D02_S016,No consta,46
2021,San Cristóbal de La Laguna,20210101_38023_D02_S016,Ocupaciones elementales,115
2021,San Cristóbal de La Laguna,20210101_38023_D02_S016,Trabajadores cualificados y oficiales/operarios de nivel bajo,738
2021,San Cristóbal de La Laguna,20210101_38023_D02_S017,Directores/gerentes y profesionales/técnicos de nivel medio o alto,199
2021,San Cristóbal de La Laguna,20210101_38023_D02_S017,No consta,28
2021,San Cristóbal de La Laguna,20210101_38023_D02_S017,Ocupaciones elementales,110
2021,San Cristóbal de La Laguna,20210101_38023_D02_S017,Trabajadores cualificados y oficiales/operarios de nivel bajo,429
2021,San Cristóbal de La Laguna,20210101_38023_D02_S018,Directores/gerentes y profesionales/técnicos de nivel medio o alto,132
2021,San Cristóbal de La Laguna,20210101_38023_D02_S018,No consta,14
2021,San Cristóbal de La Laguna,20210101_38023_D02_S018,Ocupaciones elementales,90
2021,San Cristóbal de La Laguna,20210101_38023_D02_S018,Trabajadores cualificados y oficiales/operarios de nivel bajo,288
2021,San Cristóbal de La Laguna,20210101_38023_D02_S019,Directores/gerentes y profesionales/técnicos de nivel medio o alto,165
2021,San Cristóbal de La Laguna,20210101_38023_D02_S019,No consta,13
2021,San Cristóbal de La Laguna,20210101_38023_D02_S019,Ocupaciones elementales,63
2021,San Cristóbal de La Laguna,20210101_38023_D02_S019,Trabajadores cualificados y oficiales/operarios de nivel bajo,256
2021,San Cristóbal de La Laguna,20210101_38023_D02_S020,Directores/gerentes y profesionales/técnicos de nivel medio o alto,99
2021,San Cristóbal de La Laguna,20210101_38023_D02_S020,No consta,7
2021,San Cristóbal de La Laguna,20210101_38023_D02_S020,Ocupaciones elementales,50
2021,San Cristóbal de La Laguna,20210101_38023_D02_S020,Trabajadores cualificados y oficiales/operarios de nivel bajo,202
2021,San Cristóbal de La Laguna,20210101_38023_D02_S021,Directores/gerentes y profesionales/técnicos de nivel medio o alto,439
2021,San Cristóbal de La Laguna,20210101_38023_D02_S021,No consta,28
2021,San Cristóbal de La Laguna,20210101_38023_D02_S021,Ocupaciones elementales,32
2021,San Cristóbal de La Laguna,20210101_38023_D02_S021,Trabajadores cualificados y oficiales/operarios de nivel bajo,364
2021,San Cristóbal de La Laguna,20210101_38023_D02_S022,Directores/gerentes y profesionales/técnicos de nivel medio o alto,180
2021,San Cristóbal de La Laguna,20210101_38023_D02_S022,No consta,23
2021,San Cristóbal de La Laguna,20210101_38023_D02_S022,Ocupaciones elementales,69
2021,San Cristóbal de La Laguna,20210101_38023_D02_S022,Trabajadores cualificados y oficiales/operarios de nivel bajo,261
2021,San Cristóbal de La Laguna,20210101_38023_D02_S023,Directores/gerentes y profesionales/técnicos de nivel medio o alto,215
2021,San Cristóbal de La Laguna,20210101_38023_D02_S023,No consta,17
2021,San Cristóbal de La Laguna,20210101_38023_D02_S023,Ocupaciones elementales,65
2021,San Cristóbal de La Laguna,20210101_38023_D02_S023,Trabajadores cualificados y oficiales/operarios de nivel bajo,311
2021,San Cristóbal de La Laguna,20210101_38023_D02_S024,Directores/gerentes y profesionales/técnicos de nivel medio o alto,92
2021,San Cristóbal de La Laguna,20210101_38023_D02_S024,No consta,10
2021,San Cristóbal de La Laguna,20210101_38023_D02_S024,Ocupaciones elementales,43
2021,San Cristóbal de La Laguna,20210101_38023_D02_S024,Trabajadores cualificados y oficiales/operarios de nivel bajo,207
2021,San Cristóbal de La Laguna,20210101_38023_D03_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,67
2021,San Cristóbal de La Laguna,20210101_38023_D03_S001,No consta,8
2021,San Cristóbal de La Laguna,20210101_38023_D03_S001,Ocupaciones elementales,57
2021,San Cristóbal de La Laguna,20210101_38023_D03_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,181
2021,San Cristóbal de La Laguna,20210101_38023_D03_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,433
2021,San Cristóbal de La Laguna,20210101_38023_D03_S002,No consta,45
2021,San Cristóbal de La Laguna,20210101_38023_D03_S002,Ocupaciones elementales,135
2021,San Cristóbal de La Laguna,20210101_38023_D03_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,631
2021,San Cristóbal de La Laguna,20210101_38023_D03_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,339
2021,San Cristóbal de La Laguna,20210101_38023_D03_S003,No consta,17
2021,San Cristóbal de La Laguna,20210101_38023_D03_S003,Ocupaciones elementales,32
2021,San Cristóbal de La Laguna,20210101_38023_D03_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,233
2021,San Cristóbal de La Laguna,20210101_38023_D03_S004,Directores/gerentes y profesionales/técnicos de nivel medio o alto,119
2021,San Cristóbal de La Laguna,20210101_38023_D03_S004,No consta,13
2021,San Cristóbal de La Laguna,20210101_38023_D03_S004,Ocupaciones elementales,175
2021,San Cristóbal de La Laguna,20210101_38023_D03_S004,Trabajadores cualificados y oficiales/operarios de nivel bajo,507
2021,San Cristóbal de La Laguna,20210101_38023_D03_S005,Directores/gerentes y profesionales/técnicos de nivel medio o alto,119
2021,San Cristóbal de La Laguna,20210101_38023_D03_S005,No consta,19
2021,San Cristóbal de La Laguna,20210101_38023_D03_S005,Ocupaciones elementales,116
2021,San Cristóbal de La Laguna,20210101_38023_D03_S005,Trabajadores cualificados y oficiales/operarios de nivel bajo,364
2021,San Cristóbal de La Laguna,20210101_38023_D03_S006,Directores/gerentes y profesionales/técnicos de nivel medio o alto,523
2021,San Cristóbal de La Laguna,20210101_38023_D03_S006,No consta,25
2021,San Cristóbal de La Laguna,20210101_38023_D03_S006,Ocupaciones elementales,38
2021,San Cristóbal de La Laguna,20210101_38023_D03_S006,Trabajadores cualificados y oficiales/operarios de nivel bajo,380
2021,San Cristóbal de La Laguna,20210101_38023_D03_S007,Directores/gerentes y profesionales/técnicos de nivel medio o alto,65
2021,San Cristóbal de La Laguna,20210101_38023_D03_S007,No consta,6
2021,San Cristóbal de La Laguna,20210101_38023_D03_S007,Ocupaciones elementales,51
2021,San Cristóbal de La Laguna,20210101_38023_D03_S007,Trabajadores cualificados y oficiales/operarios de nivel bajo,171
2021,San Cristóbal de La Laguna,20210101_38023_D03_S008,Directores/gerentes y profesionales/técnicos de nivel medio o alto,279
2021,San Cristóbal de La Laguna,20210101_38023_D03_S008,No consta,33
2021,San Cristóbal de La Laguna,20210101_38023_D03_S008,Ocupaciones elementales,142
2021,San Cristóbal de La Laguna,20210101_38023_D03_S008,Trabajadores cualificados y oficiales/operarios de nivel bajo,570
2021,San Cristóbal de La Laguna,20210101_38023_D03_S009,Directores/gerentes y profesionales/técnicos de nivel medio o alto,58
2021,San Cristóbal de La Laguna,20210101_38023_D03_S009,No consta,11
2021,San Cristóbal de La Laguna,20210101_38023_D03_S009,Ocupaciones elementales,73
2021,San Cristóbal de La Laguna,20210101_38023_D03_S009,Trabajadores cualificados y oficiales/operarios de nivel bajo,195
2021,San Cristóbal de La Laguna,20210101_38023_D03_S010,Directores/gerentes y profesionales/técnicos de nivel medio o alto,50
2021,San Cristóbal de La Laguna,20210101_38023_D03_S010,No consta,9
2021,San Cristóbal de La Laguna,20210101_38023_D03_S010,Ocupaciones elementales,55
2021,San Cristóbal de La Laguna,20210101_38023_D03_S010,Trabajadores cualificados y oficiales/operarios de nivel bajo,168
2021,San Cristóbal de La Laguna,20210101_38023_D03_S011,Directores/gerentes y profesionales/técnicos de nivel medio o alto,97
2021,San Cristóbal de La Laguna,20210101_38023_D03_S011,No consta,5
2021,San Cristóbal de La Laguna,20210101_38023_D03_S011,Ocupaciones elementales,111
2021,San Cristóbal de La Laguna,20210101_38023_D03_S011,Trabajadores cualificados y oficiales/operarios de nivel bajo,351
2021,San Cristóbal de La Laguna,20210101_38023_D03_S012,Directores/gerentes y profesionales/técnicos de nivel medio o alto,105
2021,San Cristóbal de La Laguna,20210101_38023_D03_S012,No consta,26
2021,San Cristóbal de La Laguna,20210101_38023_D03_S012,Ocupaciones elementales,128
2021,San Cristóbal de La Laguna,20210101_38023_D03_S012,Trabajadores cualificados y oficiales/operarios de nivel bajo,322
2021,San Cristóbal de La Laguna,20210101_38023_D03_S013,Directores/gerentes y profesionales/técnicos de nivel medio o alto,107
2021,San Cristóbal de La Laguna,20210101_38023_D03_S013,No consta,24
2021,San Cristóbal de La Laguna,20210101_38023_D03_S013,Ocupaciones elementales,144
2021,San Cristóbal de La Laguna,20210101_38023_D03_S013,Trabajadores cualificados y oficiales/operarios de nivel bajo,409
2021,San Cristóbal de La Laguna,20210101_38023_D03_S014,Directores/gerentes y profesionales/técnicos de nivel medio o alto,39
2021,San Cristóbal de La Laguna,20210101_38023_D03_S014,No consta,5
2021,San Cristóbal de La Laguna,20210101_38023_D03_S014,Ocupaciones elementales,54
2021,San Cristóbal de La Laguna,20210101_38023_D03_S014,Trabajadores cualificados y oficiales/operarios de nivel bajo,145
2021,San Cristóbal de La Laguna,20210101_38023_D03_S015,Directores/gerentes y profesionales/técnicos de nivel medio o alto,89
2021,San Cristóbal de La Laguna,20210101_38023_D03_S015,No consta,13
2021,San Cristóbal de La Laguna,20210101_38023_D03_S015,Ocupaciones elementales,101
2021,San Cristóbal de La Laguna,20210101_38023_D03_S015,Trabajadores cualificados y oficiales/operarios de nivel bajo,275
2021,San Cristóbal de La Laguna,20210101_38023_D03_S016,Directores/gerentes y profesionales/técnicos de nivel medio o alto,115
2021,San Cristóbal de La Laguna,20210101_38023_D03_S016,No consta,16
2021,San Cristóbal de La Laguna,20210101_38023_D03_S016,Ocupaciones elementales,106
2021,San Cristóbal de La Laguna,20210101_38023_D03_S016,Trabajadores cualificados y oficiales/operarios de nivel bajo,418
2021,San Cristóbal de La Laguna,20210101_38023_D03_S017,Directores/gerentes y profesionales/técnicos de nivel medio o alto,82
2021,San Cristóbal de La Laguna,20210101_38023_D03_S017,No consta,5
2021,San Cristóbal de La Laguna,20210101_38023_D03_S017,Ocupaciones elementales,87
2021,San Cristóbal de La Laguna,20210101_38023_D03_S017,Trabajadores cualificados y oficiales/operarios de nivel bajo,229
2021,San Cristóbal de La Laguna,20210101_38023_D03_S018,Directores/gerentes y profesionales/técnicos de nivel medio o alto,39
2021,San Cristóbal de La Laguna,20210101_38023_D03_S018,No consta,9
2021,San Cristóbal de La Laguna,20210101_38023_D03_S018,Ocupaciones elementales,50
2021,San Cristóbal de La Laguna,20210101_38023_D03_S018,Trabajadores cualificados y oficiales/operarios de nivel bajo,157
2021,San Cristóbal de La Laguna,20210101_38023_D03_S019,Directores/gerentes y profesionales/técnicos de nivel medio o alto,367
2021,San Cristóbal de La Laguna,20210101_38023_D03_S019,No consta,34
2021,San Cristóbal de La Laguna,20210101_38023_D03_S019,Ocupaciones elementales,160
2021,San Cristóbal de La Laguna,20210101_38023_D03_S019,Trabajadores cualificados y oficiales/operarios de nivel bajo,751
2021,San Cristóbal de La Laguna,20210101_38023_D03_S020,Directores/gerentes y profesionales/técnicos de nivel medio o alto,119
2021,San Cristóbal de La Laguna,20210101_38023_D03_S020,No consta,11
2021,San Cristóbal de La Laguna,20210101_38023_D03_S020,Ocupaciones elementales,49
2021,San Cristóbal de La Laguna,20210101_38023_D03_S020,Trabajadores cualificados y oficiales/operarios de nivel bajo,217
2021,San Cristóbal de La Laguna,20210101_38023_D03_S021,Directores/gerentes y profesionales/técnicos de nivel medio o alto,104
2021,San Cristóbal de La Laguna,20210101_38023_D03_S021,No consta,20
2021,San Cristóbal de La Laguna,20210101_38023_D03_S021,Ocupaciones elementales,53
2021,San Cristóbal de La Laguna,20210101_38023_D03_S021,Trabajadores cualificados y oficiales/operarios de nivel bajo,242
2021,San Cristóbal de La Laguna,20210101_38023_D03_S022,Directores/gerentes y profesionales/técnicos de nivel medio o alto,248
2021,San Cristóbal de La Laguna,20210101_38023_D03_S022,No consta,16
2021,San Cristóbal de La Laguna,20210101_38023_D03_S022,Ocupaciones elementales,8
2021,San Cristóbal de La Laguna,20210101_38023_D03_S022,Trabajadores cualificados y oficiales/operarios de nivel bajo,110
2021,San Cristóbal de La Laguna,20210101_38023_D03_S023,Directores/gerentes y profesionales/técnicos de nivel medio o alto,84
2021,San Cristóbal de La Laguna,20210101_38023_D03_S023,No consta,10
2021,San Cristóbal de La Laguna,20210101_38023_D03_S023,Ocupaciones elementales,89
2021,San Cristóbal de La Laguna,20210101_38023_D03_S023,Trabajadores cualificados y oficiales/operarios de nivel bajo,254
2021,San Cristóbal de La Laguna,20210101_38023_D03_S024,Directores/gerentes y profesionales/técnicos de nivel medio o alto,106
2021,San Cristóbal de La Laguna,20210101_38023_D03_S024,No consta,13
2021,San Cristóbal de La Laguna,20210101_38023_D03_S024,Ocupaciones elementales,58
2021,San Cristóbal de La Laguna,20210101_38023_D03_S024,Trabajadores cualificados y oficiales/operarios de nivel bajo,234
2021,San Cristóbal de La Laguna,20210101_38023_D03_S025,Directores/gerentes y profesionales/técnicos de nivel medio o alto,254
2021,San Cristóbal de La Laguna,20210101_38023_D03_S025,No consta,34
2021,San Cristóbal de La Laguna,20210101_38023_D03_S025,Ocupaciones elementales,107
